time,t_load_u1,t_load_u2,load_t_user3,t_load_u3,t_load_u4,t_load_u5,t_load_u6,t_load_u7,t_load_u8,t_load_u9,t_load_u10,t_load_u1_heat_cool,T_int,T_ext,mode,
727,10,10,6.978618506,10,10,0,10,10,10,10,10,-10,20,5,-1,
728,10,10,6.219695185,10,10,0,10,10,10,10,10,-10,20,5,-1,
729,10,10,5.674585435,10,10,0,10,10,10,10,10,-10,20,5,-1,
730,10,10,5.075766955,10,10,0,10,10,10,10,10,-10,20,5,-1,
731,10,10,4.706851,10,10,0,10,10,10,10,10,-10,20,5,-1,
732,10,10,4.43675714,10,10,0,10,10,10,10,10,-10,20,5,-1,
733,10,10,4.220910338,10,10,0,10,10,10,10,10,-10,20,5,-1,
734,10,10,4.070707607,10,10,0,10,10,10,10,10,-10,20,5,-1,
735,10,10,3.936902676,10,10,0,10,10,10,10,10,-10,20,5,-1,
736,10,10,3.807350709,10,10,0,10,10,10,10,10,-10,20,5,-1,
737,10,10,3.635111813,10,10,0,10,10,10,10,10,-10,20,5,-1,
738,10,10,3.373022209,10,10,0,10,10,10,10,10,-10,20,5,-1,
739,10,10,3.031716749,10,10,0,10,10,10,10,10,-10,20,5,-1,
740,10,10,2.932529858,10,10,0,10,10,10,10,10,-10,20,5,-1,
741,10,10,2.598998755,10,10,0,10,10,10,10,10,-10,20,5,-1,
742,10,10,2.444216736,10,10,0,10,10,10,10,10,-10,20,5,-1,
743,10,10,2.428445806,10,10,0,10,10,10,10,10,-10,20,5,-1,
744,10,10,2.638592294,10,10,0,10,10,10,10,10,-10,20,5,-1,
745,10,10,2.880144587,10,10,0,10,10,10,10,10,-10,20,5,-1,
746,10,10,3.084572129,10,10,0,10,10,10,10,10,-10,20,5,-1,
747,10,10,3.28902281,10,10,0,10,10,10,10,10,-10,20,5,-1,
748,10,10,3.425615953,10,10,0,10,10,10,10,10,-10,20,5,-1,
749,10,10,3.556249608,10,10,0,10,10,10,10,10,-10,20,5,-1,
750,10,10,3.695346997,10,10,0,10,10,10,10,10,-10,20,5,-1,
751,10,10,3.591791031,10,10,0,10,10,10,10,10,-10,20,5,-1,
752,10,10,3.657958533,10,10,0,10,10,10,10,10,-10,20,5,-1,
753,10,10,3.747079244,10,10,0,10,10,10,10,10,-10,20,5,-1,
754,10,10,3.831190095,10,10,0,10,10,10,10,10,-10,20,5,-1,
755,10,10,3.932720834,10,10,0,10,10,10,10,10,-10,20,5,-1,
756,10,10,4.037755823,10,10,0,10,10,10,10,10,-10,20,5,-1,
757,10,10,4.13920543,10,10,0,10,10,10,10,10,-10,20,5,-1,
758,10,10,4.233199321,10,10,0,10,10,10,10,10,-10,20,5,-1,
759,10,10,4.314984804,10,10,0,10,10,10,10,10,-10,20,5,-1,
760,10,10,4.270246493,10,10,0,10,10,10,10,10,-10,20,5,-1,
761,10,10,3.989918173,10,10,0,10,10,10,10,10,-10,20,5,-1,
762,10,10,3.576196466,10,10,0,10,10,10,10,10,-10,20,5,-1,
763,10,10,3.17883215,10,10,0,10,10,10,10,10,-10,20,5,-1,
764,10,10,2.794303484,10,10,0,10,10,10,10,10,-10,20,5,-1,
765,10,10,2.471265673,10,10,0,10,10,10,10,10,-10,20,5,-1,
766,10,10,2.261647196,10,10,0,10,10,10,10,10,-10,20,5,-1,
767,10,10,2.142149314,10,10,0,10,10,10,10,10,-10,20,5,-1,
768,10,10,2.236806272,10,10,0,10,10,10,10,10,-10,20,5,-1,
769,10,10,2.565314893,10,10,0,10,10,10,10,10,-10,20,5,-1,
770,10,10,2.797284008,10,10,0,10,10,10,10,10,-10,20,5,-1,
771,10,10,3.020072374,10,10,0,10,10,10,10,10,-10,20,5,-1,
772,10,10,3.130632332,10,10,0,10,10,10,10,10,-10,20,5,-1,
773,10,10,3.352549839,10,10,0,10,10,10,10,10,-10,20,5,-1,
774,10,10,3.521212936,10,10,0,10,10,10,10,10,-10,20,5,-1,
775,10,10,2.795178023,10,10,0,10,10,10,10,10,-10,20,5,-1,
776,10,10,2.679954343,10,10,0,10,10,10,10,10,-10,20,5,-1,
777,10,10,2.678187162,10,10,0,10,10,10,10,10,-10,20,5,-1,
778,10,10,2.697263271,10,10,0,10,10,10,10,10,-10,20,5,-1,
779,10,10,2.718814088,10,10,0,10,10,10,10,10,-10,20,5,-1,
780,10,10,2.720135116,10,10,0,10,10,10,10,10,-10,20,5,-1,
781,10,10,2.694299611,10,10,0,10,10,10,10,10,-10,20,5,-1,
782,10,10,2.755164716,10,10,0,10,10,10,10,10,-10,20,5,-1,
783,10,10,2.646919906,10,10,0,10,10,10,10,10,-10,20,5,-1,
784,10,10,2.277316454,10,10,0,10,10,10,10,10,-10,20,5,-1,
785,10,10,1.817895483,10,10,0,10,10,10,10,10,-10,20,5,-1,
786,10,10,1.348326403,10,10,0,10,10,10,10,10,-10,20,5,-1,
787,10,10,0.812068288,10,10,0,10,10,10,10,10,-10,20,5,-1,
788,10,10,0.304628761,10,10,0,10,10,10,10,10,-10,20,5,-1,
789,10,10,0.114058262,10,10,0,10,10,10,10,10,-10,20,5,-1,
790,10,10,0,10,10,0,10,10,10,10,10,-10,20,5,-1,
791,10,10,0,10,10,0,10,10,10,10,10,-10,20,5,-1,
792,10,10,0,10,10,0,10,10,10,10,10,-10,20,5,-1,
793,10,10,0,10,10,0,10,10,10,10,10,-10,20,5,-1,
794,10,10,0.156309668,10,10,0,10,10,10,10,10,-10,20,5,-1,
795,10,10,0.322369061,10,10,0,10,10,10,10,10,-10,20,5,-1,
796,10,10,0.542011166,10,10,0,10,10,10,10,10,-10,20,5,-1,
797,10,10,0.684387911,10,10,0,10,10,10,10,10,-10,20,5,-1,
798,10,10,0.862440283,10,10,0,10,10,10,10,10,-10,20,5,-1,
799,10,10,1.050531234,10,10,0,10,10,10,10,10,-10,20,5,-1,
800,10,10,1.181556632,10,10,0,10,10,10,10,10,-10,20,5,-1,
801,10,10,1.289812746,10,10,0,10,10,10,10,10,-10,20,5,-1,
802,10,10,1.475491525,10,10,0,10,10,10,10,10,-10,20,5,-1,
803,10,10,1.672726583,10,10,0,10,10,10,10,10,-10,20,5,-1,
804,10,10,1.828169953,10,10,0,10,10,10,10,10,-10,20,5,-1,
805,10,10,1.999315257,10,10,0,10,10,10,10,10,-10,20,5,-1,
806,10,10,2.184025632,10,10,0,10,10,10,10,10,-10,20,5,-1,
807,10,10,2.281687868,10,10,0,10,10,10,10,10,-10,20,5,-1,
808,10,10,2.228450137,10,10,0,10,10,10,10,10,-10,20,5,-1,
809,10,10,1.952217081,10,10,0,10,10,10,10,10,-10,20,5,-1,
810,10,10,1.689598359,10,10,0,10,10,10,10,10,-10,20,5,-1,
811,10,10,0.944420832,10,10,0,10,10,10,10,10,-10,20,5,-1,
812,10,10,0.433827772,10,10,0,10,10,10,10,10,-10,20,5,-1,
813,10,10,0.085753921,10,10,0,10,10,10,10,10,-10,20,5,-1,
814,10,10,0.124592472,10,10,0,10,10,10,10,10,-10,20,5,-1,
815,10,10,0.046789011,10,10,0,10,10,10,10,10,-10,20,5,-1,
816,10,10,0.264310534,10,10,0,10,10,10,10,10,-10,20,5,-1,
817,10,10,0.369928931,10,10,0,10,10,10,10,10,-10,20,5,-1,
818,10,10,0.504730934,10,10,0,10,10,10,10,10,-10,20,5,-1,
819,10,10,0.786241581,10,10,0,10,10,10,10,10,-10,20,5,-1,
820,10,10,1.06279829,10,10,0,10,10,10,10,10,-10,20,5,-1,
821,10,10,1.356162945,10,10,0,10,10,10,10,10,-10,20,5,-1,
822,10,10,1.570822025,10,10,0,10,10,10,10,10,-10,20,5,-1,
823,10,10,2.085933284,10,10,0,10,10,10,10,10,-10,20,5,-1,
824,10,10,2.375703898,10,10,0,10,10,10,10,10,-10,20,5,-1,
825,10,10,2.569733898,10,10,0,10,10,10,10,10,-10,20,5,-1,
826,10,10,2.712875804,10,10,0,10,10,10,10,10,-10,20,5,-1,
827,10,10,2.83682929,10,10,0,10,10,10,10,10,-10,20,5,-1,
828,10,10,3.013920875,10,10,0,10,10,10,10,10,-10,20,5,-1,
829,10,10,3.000538038,10,10,0,10,10,10,10,10,-10,20,5,-1,
830,10,10,3.214284097,10,10,0,10,10,10,10,10,-10,20,5,-1,
831,10,10,3.247263788,10,10,0,10,10,10,10,10,-10,20,5,-1,
832,10,10,3.254622951,10,10,0,10,10,10,10,10,-10,20,5,-1,
833,10,10,2.772366905,10,10,0,10,10,10,10,10,-10,20,5,-1,
834,10,10,2.317818989,10,10,0,10,10,10,10,10,-10,20,5,-1,
835,10,10,1.858903811,10,10,0,10,10,10,10,10,-10,20,5,-1,
836,10,10,1.465993528,10,10,0,10,10,10,10,10,-10,20,5,-1,
837,10,10,1.159946634,10,10,0,10,10,10,10,10,-10,20,5,-1,
838,10,10,0.999879646,10,10,0,10,10,10,10,10,-10,20,5,-1,
839,10,10,1.036669828,10,10,0,10,10,10,10,10,-10,20,5,-1,
840,10,10,1.270754444,10,10,0,10,10,10,10,10,-10,20,5,-1,
841,10,10,1.542310065,10,10,0,10,10,10,10,10,-10,20,5,-1,
842,10,10,1.791050151,10,10,0,10,10,10,10,10,-10,20,5,-1,
843,10,10,1.932696027,10,10,0,10,10,10,10,10,-10,20,5,-1,
844,10,10,1.973530603,10,10,0,10,10,10,10,10,-10,20,5,-1,
845,10,10,2.03614286,10,10,0,10,10,10,10,10,-10,20,5,-1,
846,10,10,2.097191705,10,10,0,10,10,10,10,10,-10,20,5,-1,
847,10,10,2.723356811,10,10,0,10,10,10,10,10,-10,20,5,-1,
848,10,10,2.930104515,10,10,0,10,10,10,10,10,-10,20,5,-1,
849,10,10,3.092235808,10,10,0,10,10,10,10,10,-10,20,5,-1,
850,10,10,3.235747987,10,10,0,10,10,10,10,10,-10,20,5,-1,
851,10,10,3.363085588,10,10,0,10,10,10,10,10,-10,20,5,-1,
852,10,10,3.338297489,10,10,0,10,10,10,10,10,-10,20,5,-1,
853,10,10,3.393996515,10,10,0,10,10,10,10,10,-10,20,5,-1,
854,10,10,3.375700889,10,10,0,10,10,10,10,10,-10,20,5,-1,
855,10,10,3.427891489,10,10,0,10,10,10,10,10,-10,20,5,-1,
856,10,10,3.455255287,10,10,0,10,10,10,10,10,-10,20,5,-1,
857,10,10,3.334515498,10,10,0,10,10,10,10,10,-10,20,5,-1,
858,10,10,3.006888539,10,10,0,10,10,10,10,10,-10,20,5,-1,
859,10,10,2.540232095,10,10,0,10,10,10,10,10,-10,20,5,-1,
860,10,10,2.233170243,10,10,0,10,10,10,10,10,-10,20,5,-1,
861,10,10,1.945078797,10,10,0,10,10,10,10,10,-10,20,5,-1,
862,10,10,1.834942611,10,10,0,10,10,10,10,10,-10,20,5,-1,
863,10,10,1.838347991,10,10,0,10,10,10,10,10,-10,20,5,-1,
864,10,10,1.980700725,10,10,0,10,10,10,10,10,-10,20,5,-1,
865,10,10,2.110336331,10,10,0,10,10,10,10,10,10,20,5,1,
866,10,10,2.194587642,10,10,0,10,10,10,10,10,10,20,5,1,
867,10,10,2.280870889,10,10,0,10,10,10,10,10,10,20,5,1,
868,10,10,2.384606143,10,10,0,10,10,10,10,10,10,20,5,1,
869,10,10,2.480902194,10,10,0,10,10,10,10,10,10,20,5,1,
870,10,10,2.480902194,10,10,0,10,10,10,10,10,10,20,5,1,
871,10,10,7.904639538,10,10,0,10,10,10,10,10,10,20,5,1,
872,10,10,6.978618506,10,10,0,10,10,10,10,10,10,20,5,1,
873,10,10,6.219695185,10,10,0,10,10,10,10,10,10,20,5,1,
874,10,10,5.674585435,10,10,0,10,10,10,10,10,10,20,5,1,
875,10,10,5.075766955,10,10,0,10,10,10,10,10,10,20,5,1,
876,10,10,4.706851,10,10,0,10,10,10,10,10,10,20,5,1,
877,10,10,4.43675714,10,10,0,10,10,10,10,10,10,20,5,1,
878,10,10,4.220910338,10,10,0,10,10,10,10,10,10,20,5,1,
879,10,10,4.070707607,10,10,0,10,10,10,10,10,10,20,5,1,
880,10,10,3.936902676,10,10,0,10,10,10,10,10,10,20,5,1,
881,10,10,3.807350709,10,10,0,10,10,10,10,10,10,20,5,1,
882,10,10,3.635111813,10,10,0,10,10,10,10,10,10,20,5,1,
883,10,10,3.373022209,10,10,0,10,10,10,10,10,10,20,5,1,
884,10,10,3.031716749,10,10,0,10,10,10,10,10,10,20,5,1,
885,10,10,2.932529858,10,10,0,10,10,10,10,10,10,20,5,1,
886,10,10,2.598998755,10,10,0,10,10,10,10,10,10,20,5,1,
887,10,10,2.444216736,10,10,0,10,10,10,10,10,10,20,5,1,
888,10,10,2.428445806,10,10,0,10,10,10,10,10,10,20,5,1,
889,10,10,2.638592294,10,10,0,10,10,10,10,10,10,20,5,1,
890,10,10,2.880144587,10,10,0,10,10,10,10,10,10,20,5,1,
891,10,10,3.084572129,10,10,0,10,10,10,10,10,10,20,5,1,
892,10,10,3.28902281,10,10,0,10,10,10,10,10,10,20,5,1,
893,10,10,3.425615953,10,10,0,10,10,10,10,10,10,20,5,1,
894,10,10,3.556249608,10,10,0,10,10,10,10,10,10,20,5,1,
895,10,10,3.695346997,10,10,0,10,10,10,10,10,10,20,5,1,
896,10,10,3.591791031,10,10,0,10,10,10,10,10,10,20,5,1,
897,10,10,3.657958533,10,10,0,10,10,10,10,10,10,20,5,1,
898,10,10,3.747079244,10,10,0,10,10,10,10,10,10,20,5,1,
899,10,10,3.831190095,10,10,0,10,10,10,10,10,10,20,5,1,
900,10,10,3.932720834,10,10,0,10,10,10,10,10,10,20,5,1,
901,10,10,4.037755823,10,10,0,10,10,10,10,10,10,20,5,1,
902,10,10,4.13920543,10,10,0,10,10,10,10,10,10,20,5,1,
903,10,10,4.233199321,10,10,0,10,10,10,10,10,10,20,5,1,
904,10,10,4.314984804,10,10,0,10,10,10,10,10,10,20,5,1,
905,10,10,4.270246493,10,10,0,10,10,10,10,10,10,20,5,1,
906,10,10,3.989918173,10,10,0,10,10,10,10,10,10,20,5,1,
907,10,10,3.576196466,10,10,0,10,10,10,10,10,10,20,5,1,
908,10,10,3.17883215,10,10,0,10,10,10,10,10,10,20,5,1,
909,10,10,2.794303484,10,10,0,10,10,10,10,10,10,20,5,1,
910,10,10,2.471265673,10,10,0,10,10,10,10,10,10,20,5,1,
911,10,10,2.261647196,10,10,0,10,10,10,10,10,10,20,5,1,
912,10,10,2.142149314,10,10,0,10,10,10,10,10,10,20,5,1,
913,10,10,2.236806272,10,10,0,10,10,10,10,10,10,20,5,1,
914,10,10,2.565314893,10,10,0,10,10,10,10,10,10,20,5,1,
915,10,10,2.797284008,10,10,0,10,10,10,10,10,10,20,5,1,
916,10,10,3.020072374,10,10,0,10,10,10,10,10,10,20,5,1,
917,10,10,3.130632332,10,10,0,10,10,10,10,10,10,20,5,1,
918,10,10,3.352549839,10,10,0,10,10,10,10,10,10,20,5,1,
919,10,10,3.521212936,10,10,0,10,10,10,10,10,10,20,5,1,
920,10,10,2.795178023,10,10,0,10,10,10,10,10,10,20,5,1,
921,10,10,2.679954343,10,10,0,10,10,10,10,10,10,20,5,1,
922,10,10,2.678187162,10,10,0,10,10,10,10,10,10,20,5,1,
923,10,10,2.697263271,10,10,0,10,10,10,10,10,10,20,5,1,
924,10,10,2.718814088,10,10,0,10,10,10,10,10,10,20,5,1,
925,10,10,2.720135116,10,10,0,10,10,10,10,10,10,20,5,1,
926,10,10,2.694299611,10,10,0,10,10,10,10,10,10,20,5,1,
927,10,10,2.755164716,10,10,0,10,10,10,10,10,10,20,5,1,
928,10,10,2.646919906,10,10,0,10,10,10,10,10,10,20,5,1,
929,10,10,2.277316454,10,10,0,10,10,10,10,10,10,20,5,1,
930,10,10,1.817895483,10,10,0,10,10,10,10,10,10,20,5,1,
931,10,10,1.348326403,10,10,0,10,10,10,10,10,10,20,5,1,
932,10,10,0.812068288,10,10,0,10,10,10,10,10,10,20,5,1,
933,10,10,0.304628761,10,10,0,10,10,10,10,10,10,20,5,1,
934,10,10,0.114058262,10,10,0,10,10,10,10,10,10,20,5,1,
935,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
936,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
937,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
938,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
939,10,10,0.156309668,10,10,0,10,10,10,10,10,10,20,5,1,
940,10,10,0.322369061,10,10,0,10,10,10,10,10,10,20,5,1,
941,10,10,0.542011166,10,10,0,10,10,10,10,10,10,20,5,1,
942,10,10,0.684387911,10,10,0,10,10,10,10,10,10,20,5,1,
943,10,10,0.862440283,10,10,0,10,10,10,10,10,10,20,5,1,
944,10,10,1.050531234,10,10,0,10,10,10,10,10,10,20,5,1,
945,10,10,1.181556632,10,10,0,10,10,10,10,10,10,20,5,1,
946,10,10,1.289812746,10,10,0,10,10,10,10,10,10,20,5,1,
947,10,10,1.475491525,10,10,0,10,10,10,10,10,10,20,5,1,
948,10,10,1.672726583,10,10,0,10,10,10,10,10,10,20,5,1,
949,10,10,1.828169953,10,10,0,10,10,10,10,10,10,20,5,1,
950,10,10,1.999315257,10,10,0,10,10,10,10,10,10,20,5,1,
951,10,10,2.184025632,10,10,0,10,10,10,10,10,10,20,5,1,
952,10,10,2.281687868,10,10,0,10,10,10,10,10,10,20,5,1,
953,10,10,2.228450137,10,10,0,10,10,10,10,10,10,20,5,1,
954,10,10,1.952217081,10,10,0,10,10,10,10,10,10,20,5,1,
955,10,10,1.689598359,10,10,0,10,10,10,10,10,10,20,5,1,
956,10,10,0.944420832,10,10,0,10,10,10,10,10,10,20,5,1,
957,10,10,0.433827772,10,10,0,10,10,10,10,10,10,20,5,1,
958,10,10,0.085753921,10,10,0,10,10,10,10,10,10,20,5,1,
959,10,10,0.124592472,10,10,0,10,10,10,10,10,10,20,5,1,
960,10,10,0.046789011,10,10,0,10,10,10,10,10,10,20,5,1,
961,10,10,0.264310534,10,10,0,10,10,10,10,10,10,20,5,1,
962,10,10,0.369928931,10,10,0,10,10,10,10,10,10,20,5,1,
963,10,10,0.504730934,10,10,0,10,10,10,10,10,10,20,5,1,
964,10,10,0.786241581,10,10,0,10,10,10,10,10,10,20,5,1,
965,10,10,1.06279829,10,10,0,10,10,10,10,10,10,20,5,1,
966,10,10,1.356162945,10,10,0,10,10,10,10,10,10,20,5,1,
967,10,10,1.570822025,10,10,0,10,10,10,10,10,10,20,5,1,
968,10,10,2.085933284,10,10,0,10,10,10,10,10,10,20,5,1,
969,10,10,2.375703898,10,10,0,10,10,10,10,10,10,20,5,1,
970,10,10,2.569733898,10,10,0,10,10,10,10,10,10,20,5,1,
971,10,10,2.712875804,10,10,0,10,10,10,10,10,10,20,5,1,
972,10,10,2.83682929,10,10,0,10,10,10,10,10,10,20,5,1,
973,10,10,3.013920875,10,10,0,10,10,10,10,10,10,20,5,1,
974,10,10,3.000538038,10,10,0,10,10,10,10,10,10,20,5,1,
975,10,10,3.214284097,10,10,0,10,10,10,10,10,10,20,5,1,
976,10,10,3.247263788,10,10,0,10,10,10,10,10,10,20,5,1,
977,10,10,3.254622951,10,10,0,10,10,10,10,10,10,20,5,1,
978,10,10,2.772366905,10,10,0,10,10,10,10,10,10,20,5,1,
979,10,10,2.317818989,10,10,0,10,10,10,10,10,10,20,5,1,
980,10,10,1.858903811,10,10,0,10,10,10,10,10,10,20,5,1,
981,10,10,1.465993528,10,10,0,10,10,10,10,10,10,20,5,1,
982,10,10,1.159946634,10,10,0,10,10,10,10,10,10,20,5,1,
983,10,10,0.999879646,10,10,0,10,10,10,10,10,10,20,5,1,
984,10,10,1.036669828,10,10,0,10,10,10,10,10,10,20,5,1,
985,10,10,1.270754444,10,10,0,10,10,10,10,10,10,20,5,1,
986,10,10,1.542310065,10,10,0,10,10,10,10,10,10,20,5,1,
987,10,10,1.791050151,10,10,0,10,10,10,10,10,10,20,5,1,
988,10,10,1.932696027,10,10,0,10,10,10,10,10,10,20,5,1,
989,10,10,1.973530603,10,10,0,10,10,10,10,10,10,20,5,1,
990,10,10,2.03614286,10,10,0,10,10,10,10,10,10,20,5,1,
991,10,10,2.097191705,10,10,0,10,10,10,10,10,10,20,5,1,
992,10,10,2.723356811,10,10,0,10,10,10,10,10,10,20,5,1,
993,10,10,2.930104515,10,10,0,10,10,10,10,10,10,20,5,1,
994,10,10,3.092235808,10,10,0,10,10,10,10,10,10,20,5,1,
995,10,10,3.235747987,10,10,0,10,10,10,10,10,10,20,5,1,
996,10,10,3.363085588,10,10,0,10,10,10,10,10,10,20,5,1,
997,10,10,3.338297489,10,10,0,10,10,10,10,10,10,20,5,1,
998,10,10,3.393996515,10,10,0,10,10,10,10,10,10,20,5,1,
999,10,10,3.375700889,10,10,0,10,10,10,10,10,10,20,5,1,
1000,10,10,3.427891489,10,10,0,10,10,10,10,10,10,20,5,1,
1001,10,10,3.455255287,10,10,0,10,10,10,10,10,10,20,5,1,
1002,10,10,3.334515498,10,10,0,10,10,10,10,10,10,20,5,1,
1003,10,10,3.006888539,10,10,0,10,10,10,10,10,10,20,5,1,
1004,10,10,2.540232095,10,10,0,10,10,10,10,10,10,20,5,1,
1005,10,10,2.233170243,10,10,0,10,10,10,10,10,10,20,5,1,
1006,10,10,1.945078797,10,10,0,10,10,10,10,10,10,20,5,1,
1007,10,10,1.834942611,10,10,0,10,10,10,10,10,10,20,5,1,
1008,10,10,1.838347991,10,10,0,10,10,10,10,10,10,20,5,1,
1009,10,10,1.980700725,10,10,0,10,10,10,10,10,10,20,5,1,
1010,10,10,2.110336331,10,10,0,10,10,10,10,10,10,20,5,1,
1011,10,10,2.194587642,10,10,0,10,10,10,10,10,10,20,5,1,
1012,10,10,2.280870889,10,10,0,10,10,10,10,10,10,20,5,1,
1013,10,10,2.384606143,10,10,0,10,10,10,10,10,10,20,5,1,
1014,10,10,2.480902194,10,10,0,10,10,10,10,10,10,20,5,1,
1015,10,10,2.480902194,10,10,0,10,10,10,10,10,10,20,5,1,
1016,10,10,7.904639538,10,10,0,10,10,10,10,10,10,20,5,1,
1017,10,10,6.978618506,10,10,0,10,10,10,10,10,10,20,5,1,
1018,10,10,6.219695185,10,10,0,10,10,10,10,10,10,20,5,1,
1019,10,10,5.674585435,10,10,0,10,10,10,10,10,10,20,5,1,
1020,10,10,5.075766955,10,10,0,10,10,10,10,10,10,20,5,1,
1021,10,10,4.706851,10,10,0,10,10,10,10,10,10,20,5,1,
1022,10,10,4.43675714,10,10,0,10,10,10,10,10,10,20,5,1,
1023,10,10,4.220910338,10,10,0,10,10,10,10,10,10,20,5,1,
1024,10,10,4.070707607,10,10,0,10,10,10,10,10,10,20,5,1,
1025,10,10,3.936902676,10,10,0,10,10,10,10,10,10,20,5,1,
1026,10,10,3.807350709,10,10,0,10,10,10,10,10,10,20,5,1,
1027,10,10,3.635111813,10,10,0,10,10,10,10,10,10,20,5,1,
1028,10,10,3.373022209,10,10,0,10,10,10,10,10,10,20,5,1,
1029,10,10,3.031716749,10,10,0,10,10,10,10,10,10,20,5,1,
1030,10,10,2.932529858,10,10,0,10,10,10,10,10,10,20,5,1,
1031,10,10,2.598998755,10,10,0,10,10,10,10,10,10,20,5,1,
1032,10,10,2.444216736,10,10,0,10,10,10,10,10,10,20,5,1,
1033,10,10,2.428445806,10,10,0,10,10,10,10,10,10,20,5,1,
1034,10,10,2.638592294,10,10,0,10,10,10,10,10,10,20,5,1,
1035,10,10,2.880144587,10,10,0,10,10,10,10,10,10,20,5,1,
1036,10,10,3.084572129,10,10,0,10,10,10,10,10,10,20,5,1,
1037,10,10,3.28902281,10,10,0,10,10,10,10,10,10,20,5,1,
1038,10,10,3.425615953,10,10,0,10,10,10,10,10,10,20,5,1,
1039,10,10,3.556249608,10,10,0,10,10,10,10,10,10,20,5,1,
1040,10,10,3.695346997,10,10,0,10,10,10,10,10,10,20,5,1,
1041,10,10,3.591791031,10,10,0,10,10,10,10,10,10,20,5,1,
1042,10,10,3.657958533,10,10,0,10,10,10,10,10,10,20,5,1,
1043,10,10,3.747079244,10,10,0,10,10,10,10,10,10,20,5,1,
1044,10,10,3.831190095,10,10,0,10,10,10,10,10,10,20,5,1,
1045,10,10,3.932720834,10,10,0,10,10,10,10,10,10,20,5,1,
1046,10,10,4.037755823,10,10,0,10,10,10,10,10,10,20,5,1,
1047,10,10,4.13920543,10,10,0,10,10,10,10,10,10,20,5,1,
1048,10,10,4.233199321,10,10,0,10,10,10,10,10,10,20,5,1,
1049,10,10,4.314984804,10,10,0,10,10,10,10,10,10,20,5,1,
1050,10,10,4.270246493,10,10,0,10,10,10,10,10,10,20,5,1,
1051,10,10,3.989918173,10,10,0,10,10,10,10,10,10,20,5,1,
1052,10,10,3.576196466,10,10,0,10,10,10,10,10,10,20,5,1,
1053,10,10,3.17883215,10,10,0,10,10,10,10,10,10,20,5,1,
1054,10,10,2.794303484,10,10,0,10,10,10,10,10,10,20,5,1,
1055,10,10,2.471265673,10,10,0,10,10,10,10,10,10,20,5,1,
1056,10,10,2.261647196,10,10,0,10,10,10,10,10,10,20,5,1,
1057,10,10,2.142149314,10,10,0,10,10,10,10,10,10,20,5,1,
1058,10,10,2.236806272,10,10,0,10,10,10,10,10,10,20,5,1,
1059,10,10,2.565314893,10,10,0,10,10,10,10,10,10,20,5,1,
1060,10,10,2.797284008,10,10,0,10,10,10,10,10,10,20,5,1,
1061,10,10,3.020072374,10,10,0,10,10,10,10,10,10,20,5,1,
1062,10,10,3.130632332,10,10,0,10,10,10,10,10,10,20,5,1,
1063,10,10,3.352549839,10,10,0,10,10,10,10,10,10,20,5,1,
1064,10,10,3.521212936,10,10,0,10,10,10,10,10,10,20,5,1,
1065,10,10,2.795178023,10,10,0,10,10,10,10,10,10,20,5,1,
1066,10,10,2.679954343,10,10,0,10,10,10,10,10,10,20,5,1,
1067,10,10,2.678187162,10,10,0,10,10,10,10,10,10,20,5,1,
1068,10,10,2.697263271,10,10,0,10,10,10,10,10,10,20,5,1,
1069,10,10,2.718814088,10,10,0,10,10,10,10,10,10,20,5,1,
1070,10,10,2.720135116,10,10,0,10,10,10,10,10,10,20,5,1,
1071,10,10,2.694299611,10,10,0,10,10,10,10,10,10,20,5,1,
1072,10,10,2.755164716,10,10,0,10,10,10,10,10,10,20,5,1,
1073,10,10,2.646919906,10,10,0,10,10,10,10,10,10,20,5,1,
1074,10,10,2.277316454,10,10,0,10,10,10,10,10,10,20,5,1,
1075,10,10,1.817895483,10,10,0,10,10,10,10,10,10,20,5,1,
1076,10,10,1.348326403,10,10,0,10,10,10,10,10,10,20,5,1,
1077,10,10,0.812068288,10,10,0,10,10,10,10,10,10,20,5,1,
1078,10,10,0.304628761,10,10,0,10,10,10,10,10,10,20,5,1,
1079,10,10,0.114058262,10,10,0,10,10,10,10,10,10,20,5,1,
1080,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
1081,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
1082,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
1083,10,10,0,10,10,0,10,10,10,10,10,10,20,5,1,
1084,10,10,0.156309668,10,10,0,10,10,10,10,10,10,20,5,1,
1085,10,10,0.322369061,10,10,0,10,10,10,10,10,10,20,5,1,
1086,10,10,0.542011166,10,10,0,10,10,10,10,10,10,20,5,1,
1087,10,10,0.684387911,10,10,0,10,10,10,10,10,10,20,5,1,
1088,10,10,0.862440283,10,10,0,10,10,10,10,10,10,20,5,1,
1089,10,10,1.050531234,10,10,0,10,10,10,10,10,10,20,5,1,
1090,10,10,1.181556632,10,10,0,10,10,10,10,10,10,20,5,1,
1091,10,10,1.289812746,10,10,0,10,10,10,10,10,10,20,5,1,
1092,10,10,1.475491525,10,10,0,10,10,10,10,10,10,20,5,1,
